company,job_name,salary,city,work_year,education,job_description
快手新产品招聘,游戏数据分析BI,20k-40k,北京,经验3-5年,本科及以上,"<div>
        <p>职位描述：</p>
<p>1、负责游戏数据的日常处理、监控和统计分析。<br> 2、深度挖掘游戏用户的行为特点，制作数据分析报告，为运营提供数据支持。<br> 3、参与BI数据分析系统的搭建。</p>
<p> </p>
<p>任职要求：</p>
<p>1、三年以上数据分析工作经验，统计、数学、计算机等相关专业优先。</p>
<p>2、熟悉常用的数据统计和分析方法和工具。<br> 3、熟悉Linux的基本操作，熟悉python脚本语言、mysql等关系型数据库，优秀的sql语句编写能力。<br> 4、思维缜密，学习能力强，工作积极主动，有较强抗压能力。</p>

        </div>"
武汉佰钧成技术有限公司运营部招聘,产品运营助理/数据分析,6k-8k,广州,经验1-3年,本科及以上,"<div>
        <p>岗位要求：</p>
<p>1、全日制本科学历，计算机相关专业；<br>2、责任心强，主动思考，有上进心；<br>3、良好的沟通和团队合作能力，能换位思考，也能坚持原则；<br>4、掌握数据分析技能，了解SQL的使用，可应用excel进行数据的整理和统计；<br>5、有技术类岗位（研发、测试、运维）工作经验者优先。</p>
<p><br></p>
<p>工作职责：</p>
<p>1、负责微信相关业务的质量运营工作，驱动技术团队提升服务稳定性；<br>2、保证故障处理流程运作有序，推动改进措施落地执行；<br>3、统计数据，定期输出分析报告；<br>4、推动解决服务亚健康问题。<br></p>
        </div>"
团贷网呼叫中心招聘,数据分析员,5k-9k,东莞,经验1-3年,大专及以上,"<div>
        <p>岗位职责：</p>
<p>1、呼叫中心数据分配与回收 </p>
<p>2、各部门业绩核实与公示 </p>
<p>3、按各部门岗位输出人员技能分析模型 </p>
<p>4、对接呼叫中心系统供应商 </p>
<p>5、完成领导交待的其他工作 </p>
<p>任职资格：</p>
<p>1、运营管理/金融相关专业 培训经历、运营管理，金融类相关证书 工作经验 1年以上同岗位工作经验 </p>
<p>2、沟通与表达能力较强、逻辑思维、管理能力、协调能力，并具有很强的学习能力及不断创新的能力；</p>
<p>3、具备很强的EXCAL、函数及基本的数据管理软件技能；</p>
<p>4、有一定的公文写作能力。 </p>

        </div>"
人人聚财互联网平台事业部招聘,数据分析师-互联网平台事...,15k-20k,深圳,经验3-5年,本科及以上,"<div>
        <p>工作职责：<br>1、负责公司整体运营数据的分析；<br>2、对平台用户行为进行分析和研究；<br>3、对公司营销、产品效果进行分析和研究；<br>4、负责P2P行业各平台的数据采集、整理和分析工作；<br>5、数据分析报告撰写；<br>6、为公司业务发展的规划或决策，提供数据支撑。<br><br>任职资格：<br>1.本科以上学历，数学、统计及计算机相关专业毕业；<br>2.对数据敏感，具备良好的逻辑思维和问题解决能力；<br>3.掌握基本的数据统计分析方法；<br>4.熟悉oracle/mysql数据库，具备编写优化复杂sql的能力；<br>5.有互联网金融工作经验者优先。</p>
        </div>"
瓜子二手车直卖网收车运营部招聘,数据分析师(001583),10k-15k,合肥,经验3-5年,本科及以上,"<div>
        <p>岗位职责:<br>1）根据业务需要，进行业务数据的日常监控。<br>2）对于监控中发现的异常问题，进行第一时间的分析，并给出详细的结论。<br>3）基于数据分析结果，给出业务优化建议，提出策略调整方案；<br>4）搜集竞品及行业信息，对竞品进行数据、策略层面的分析及监控。<br>5）负责撰写业务周报、月报。</p>
<p>任职资格:<br>1）聪明上进，对数据敏感，有较强的文献及信息搜集能力<br>2）计算机、统计、数学、经济学、信息科学、信息管理等专业优先<br>3）熟练使用EXCEL、PPT等办公软件，熟悉SQL优先<br>4）思路清晰，较强的分析问题能力<br>5）工作态度积极，较强的耐心与细心<br> 有大型呼叫中心，电销中心工作经验者优先</p>
        </div>"
聚豫德技术创新部招聘,数据分析师,6k-12k,上海,经验1-3年,本科及以上,"<div>
        <p>岗位工作职责:       </p>
<p>1.依据录入流程文档和实际工作需要对金融数据进行及时而准确的维护。</p>
<p>2.对负责维护的数据第一时间进行自检，为数据质量提供保障；对核查组同事反馈的加工错误数据进行及时更正并汇总。</p>
<p>3.针对工作过程中发现的缺陷等状况进行记录并及时向上级反馈。</p>
<p>岗位任职要求:       </p>
<p>1.本科以上学历，金融、管理、计算机或者统计学相关专业。</p>
<p>2.计算机操作熟练，有较强的学习能力，对有相关实习经验的应届毕业生可择优录用；</p>
<p>3.有金融数据处理(录入)经验者优先。</p>
<p>4.熟悉证券市场，且对金融行业有浓厚兴趣者优先。</p>

        </div>"
Colour Data数据分析部招聘,数据分析师,8k-15k,上海,经验1-3年,本科及以上,"<div>
        <p>We are looking for an energetic, fun also results driven team player to join our fast growing company.</p>
<p>We focus on UGC applications, help our clients to stay ahead of the constant market change. You will be challenged constantly with large dataset, and stimulated by new technologies.  </p>
<p><strong><span class=""""> </span></strong></p>
<p class=""""><strong><span class="""">Things you need to be good at:</span></strong></p>
<p class=""""><span class=""""> </span></p>
<p class=""""><span class="""">·<span class="""">         </span></span><span class="""">Ability to deliver high standard Qualitative and Quantitative research findings to clients on time.</span></p>
<p class=""""><span class="""">·<span class="""">         </span></span><span class="""">Curious to go further. We encourage our team to “play” with data, find new trend, new index, or even new data correlations. </span></p>
<p class=""""><span class="""">·<span class="""">         </span></span><span class="""">Good communication skills, able to articulate ideas and findings to internal team as well as to clients.</span></p>
<p class=""""><span class="""">·<span class="""">         </span></span><span class="""">Self-driven and motivated</span></p>
<p class=""""><span class=""""> </span></p>
<p class=""""><span class=""""> </span></p>
<p class=""""><strong><span class="""">Personal Experience</span></strong></p>
<p class=""""><span class=""""> </span></p>
<p class=""""><span class="""">·<span class="""">         </span></span><span class="""">1~3 year working experience in research field, currently an Account Executive or Senior Account Executive</span></p>
<p class=""""><span class="""">·<span class="""">         </span></span><span class="""">Excellent spoken and written skills in both English and Chinese </span></p>
<p class=""""><span class="""">·<span class="""">         </span></span><span class="""">Some knowledge of UGC, if you have worked with Social and/or online consumer review data that will be a plus</span></p>
<p class=""""><span class="""">·<span class="""">         </span></span><span class="""">Excellent PPT skills, and good with Excel, Knowledge of SQL queries and SPSS will be a plus</span></p>
<p class=""""><span class="""">·<span class="""">         </span></span><span class="""">Know how to have fun, can well balance work and life </span></p>
<p> </p>

        </div>"
58到家优配招聘,资深数据分析师,15K-30K,北京,经验3-5年,本科及以上,"<div>
        <p>岗位职责：</p> 
<p> </p> 
<p>1、 运营数据分析：维护公司运营指标体系，针对各个业务线建立数据分析模型，书写专业的数据分析报告；</p> 
<p>2、 用户研究：研究用户生命周期价值、回访、转化率等有关用户获取成本的数据指标，并依此建立数学模型，理清关系，得出结论，撰写分析报告。</p> 
<p>3、 数据体系：完善数据的监控体系与报表系统，监控数据，分析异常原因，得出修改建议，与研发合作，持续调优产品。</p> 
<p>4、 数据建模：收集数据分析需求，设计数据分析、数据挖掘模型、协助数据产品经理完成数据产品研发；</p> 
<p>5、 产品沉淀：定期梳理数据需求文档，从中抽象出可通用的数据模型以及数据产品，协助产品经理落实通用数据产品研发；</p> 
<p>6、 通过对公司运营数据研究，提出改善运营质量的方法和建议，搭建BI数据分析体系，为企业决策提供支持</p> 
<p> </p> 
<p>岗位要求：</p> 
<p> </p> 
<p>1、数学、统计学或计算机相关专业本科以上学历；</p> 
<p>2、良好的数据分析技能和业务理解能力，3年以上数据分析/数据挖掘工作经验；</p> 
<p>3、精通SQL，熟悉数据挖掘常见算法，熟练常见统计分析软件；</p> 
<p>4、至少掌握一门编程语言，熟悉Hadoop/Hive/Mysql优先；</p> 
<p>5、良好的沟通表达能力，跨团队协作能力，互联网公司背景优先；</p>
        </div>"
联想集团PCSD招聘,投资组助理-数据分析方向,4k-6k,北京,经验1年以下,本科及以上,"<div>
        <p>Position Description:</p>
<p>1）整合portfolio team的数据文档的管理和维护</p>
<p>2）支持portfolio manager 对市场数据进行分析</p>
<p>3）团队的日常BMS管理</p>
<p>4）协助portfolio manager进行PPT的整合</p>
<p><br></p>
<p>Position Requirements: </p>
<p>1）熟练使用excel， 能够应用execel的高级功能进行一些数据分析，如透视表，宏</p>
<p>2）熟练使用powerpoint</p>
<p>3）能用英语听说读写</p>
<p>4）具有团队协作精神</p>
<p>5）能够承受一定的工作压力</p>
<p>6）具有执行力</p>

        </div>"
垂衣技术部招聘,数据分析师,10k-20k,杭州,经验1-3年,本科及以上,"<div>
        <p>垂衣为男人买衣服提供一站式解决方案，让不爱逛街的男人轻松买到好衣服。我们刚刚完成了一轮由SIG领投Sky9跟投的千万美元A轮融资，且原有投资机构全部跟投，包括元璟资本、清流资本、天使湾创投、光合创投和道生投资。<br><br>「从主动挑商品到等着满意的商品上门」、「算法+专家」、「订阅式服务」、「个性化推荐」……我们有许多创新，为了把「男人买衣服」这件事做到最好。我们也相信在「消费升级」下，我们能把「买到合适的东西」这件事解决的最好。<br><br>美国和我们对标的公司 Stitch Fix 已于2017.11.16上市。作为国内市场的领跑者，欢迎你来和我们一起奔跑: )<br><br>职位描述：<br><br>1. 负责日常数据统计分析与整理工作<br>2. 响应各业务部门（产品、运营、供应链）提出的数据分析与统计需求<br>3. 对业务各部分进行数据研究与分析，包括用户画像、理型师搭配、商品进货与销售，并与各部门共同制定产品规则和运营策略，驱动业务优化、增长（包含的方法包括数据报表、数据模型、数据产品…）<br><br>岗位要求：<br><br>1. 计算机、统计、金融、数学等相关专业，有实际数据项目工程经验为佳<br>2. 能熟练运用SAS/SPSS，R语言，Mhout等一项或多项挖掘工具<br>3. 熟悉 MySQL 数据库，能通过SQL熟练操作数据。<br>4. 具有较好的业务理解能力、逻辑推理能力以及较强的沟通能力<br>5. 自我驱动，自主学习新的理论和算法，并勇于在业务上进行创新。<br><br>Geek 加分，全栈能力加分，品位加分。</p>
        </div>"
